9	352.000000	138.000000	0	2	9001	3	1	-1	-1	-1	5	5001	6011
9	1792.000000	154.000000	0	3	9001	2	1	-1	-1	-1	7	7001
9	1856.000000	138.000000	0	2	9001	3	1	-1	-1	-1	6	6001	6011
9	2256.000000	-118.000000	0	0	9001	12	1	1	2144	300
9	2256.000000	154.000000	0	3	9001	2	0	-1	-1	-1
9	2320.000000	154.000000	0	3	9001	2	1	-1	-1	-1
3	224.000000	166.000000	0	3	3001	0
3	528.000000	170.000000	0	3	3001	0
3	832.000000	154.000000	0	3	3001	0
3	880.000000	154.000000	0	3	3001	0
3	944.000000	152.000000	0	2	3002	1
4	576.000000	122.000000	0	2	4002	0
4	1328.000000	63.000000	0	2	4001	1
4	1376.000000	63.000000	0	2	4001	1
4	1424.000000	63.000000	0	2	4001	1
4	1472.000000	159.000000	0	3	4001	0
4	2100.000000	127.000000	0	2	4002	0
2	0.000000	186.000000	0	3	2001	0
2	16.000000	186.000000	0	3	2001	2
2	32.000000	186.000000	0	3	2001	2
2	48.000000	186.000000	0	3	2001	2
2	64.000000	186.000000	0	3	2001	2
2	80.000000	186.000000	0	3	2001	2
2	96.000000	186.000000	0	3	2001	2
2	112.000000	186.000000	0	3	2001	2
2	128.000000	186.000000	0	3	2001	2
2	144.000000	186.000000	0	3	2001	2
2	160.000000	186.000000	0	3	2001	2
2	176.000000	186.000000	0	3	2001	2
2	192.000000	186.000000	0	3	2001	2
2	208.000000	186.000000	0	3	2001	2
2	224.000000	186.000000	0	3	2001	2
2	240.000000	186.000000	0	3	2001	2
2	256.000000	186.000000	0	3	2001	2
2	272.000000	186.000000	0	3	2001	2
2	288.000000	186.000000	0	3	2001	2
2	304.000000	186.000000	0	3	2001	2
2	320.000000	186.000000	0	3	2001	2
2	336.000000	186.000000	0	3	2001	2
2	352.000000	186.000000	0	3	2001	2
2	368.000000	186.000000	0	3	2001	2
2	384.000000	186.000000	0	3	2001	2
2	400.000000	186.000000	0	3	2001	2
2	416.000000	186.000000	0	3	2001	2
2	432.000000	186.000000	0	3	2001	2
2	448.000000	186.000000	0	3	2001	2
2	464.000000	186.000000	0	3	2001	2
2	480.000000	186.000000	0	3	2001	2
2	496.000000	186.000000	0	3	2001	2
2	512.000000	186.000000	0	3	2001	2
2	528.000000	186.000000	0	3	2001	2
2	544.000000	186.000000	0	3	2001	2
2	560.000000	186.000000	0	3	2001	2
2	576.000000	186.000000	0	3	2001	2
2	592.000000	186.000000	0	3	2001	2
2	608.000000	186.000000	0	3	2001	4
2	624.000000	170.000000	0	3	2001	0
2	640.000000	170.000000	0	3	2001	2
2	656.000000	170.000000	0	3	2001	2
2	672.000000	170.000000	0	3	2001	2
2	688.000000	170.000000	0	3	2001	2
2	704.000000	170.000000	0	3	2001	2
2	720.000000	170.000000	0	3	2001	2
2	736.000000	170.000000	0	3	2001	2
2	752.000000	170.000000	0	3	2001	2
2	768.000000	170.000000	0	3	2001	2
2	784.000000	170.000000	0	3	2001	2
2	800.000000	170.000000	0	3	2001	2
2	816.000000	170.000000	0	3	2001	2
2	832.000000	170.000000	0	3	2001	2
2	848.000000	170.000000	0	3	2001	2
2	864.000000	170.000000	0	3	2001	2
2	880.000000	170.000000	0	3	2001	2
2	896.000000	170.000000	0	3	2001	2
2	912.000000	170.000000	0	3	2001	2
2	928.000000	170.000000	0	3	2001	2
2	944.000000	170.000000	0	3	2001	2
2	960.000000	170.000000	0	3	2001	2
2	976.000000	170.000000	0	3	2001	2
2	992.000000	170.000000	0	3	2001	2
2	1008.000000	170.000000	0	3	2001	2
2	1024.000000	170.000000	0	3	2001	2
2	1040.000000	170.000000	0	3	2001	2
2	1056.000000	170.000000	0	3	2001	2
2	1072.000000	170.000000	0	3	2001	4
2	624.000000	186.000000	0	3	2001	1
2	640.000000	186.000000	0	3	2001	3
2	656.000000	186.000000	0	3	2001	3
2	672.000000	186.000000	0	3	2001	3
2	688.000000	186.000000	0	3	2001	3
2	704.000000	186.000000	0	3	2001	3
2	720.000000	186.000000	0	3	2001	3
2	736.000000	186.000000	0	3	2001	3
2	752.000000	186.000000	0	3	2001	3
2	768.000000	186.000000	0	3	2001	3
2	784.000000	186.000000	0	3	2001	3
2	800.000000	186.000000	0	3	2001	3
2	816.000000	186.000000	0	3	2001	3
2	832.000000	186.000000	0	3	2001	3
2	848.000000	186.000000	0	3	2001	3
2	864.000000	186.000000	0	3	2001	3
2	880.000000	186.000000	0	3	2001	3
2	896.000000	186.000000	0	3	2001	3
2	912.000000	186.000000	0	3	2001	3
2	928.000000	186.000000	0	3	2001	3
2	944.000000	186.000000	0	3	2001	3
2	960.000000	186.000000	0	3	2001	3
2	976.000000	186.000000	0	3	2001	3
2	992.000000	186.000000	0	3	2001	3
2	1008.000000	186.000000	0	3	2001	3
2	1024.000000	186.000000	0	3	2001	3
2	1040.000000	186.000000	0	3	2001	3
2	1056.000000	186.000000	0	3	2001	3
2	1072.000000	186.000000	0	3	2001	5
2	1152.000000	186.000000	0	3	2001	0
2	1168.000000	186.000000	0	3	2001	2
2	1184.000000	186.000000	0	3	2001	2
2	1200.000000	186.000000	0	3	2001	2
2	1216.000000	186.000000	0	3	2001	2
2	1232.000000	186.000000	0	3	2001	2
2	1248.000000	186.000000	0	3	2001	2
2	1264.000000	186.000000	0	3	2001	2
2	1280.000000	186.000000	0	3	2001	2
2	1296.000000	186.000000	0	3	2001	2
2	1312.000000	186.000000	0	3	2001	2
2	1328.000000	186.000000	0	3	2001	2
2	1344.000000	186.000000	0	3	2001	2
2	1360.000000	186.000000	0	3	2001	2
2	1376.000000	186.000000	0	3	2001	2
2	1392.000000	186.000000	0	3	2001	2
2	1408.000000	186.000000	0	3	2001	2
2	1424.000000	186.000000	0	3	2001	2
2	1440.000000	186.000000	0	3	2001	2
2	1456.000000	186.000000	0	3	2001	2
2	1472.000000	186.000000	0	3	2001	2
2	1488.000000	186.000000	0	3	2001	4
2	1536.000000	186.000000	0	3	2001	0
2	1552.000000	186.000000	0	3	2001	2
2	1568.000000	186.000000	0	3	2001	2
2	1584.000000	186.000000	0	3	2001	2
2	1600.000000	186.000000	0	3	2001	4
2	1664.000000	186.000000	0	3	2001	0
2	1680.000000	186.000000	0	3	2001	2
2	1696.000000	186.000000	0	3	2001	2
2	1712.000000	186.000000	0	3	2001	2
2	1728.000000	186.000000	0	3	2001	2
2	1744.000000	186.000000	0	3	2001	2
2	1760.000000	186.000000	0	3	2001	2
2	1776.000000	186.000000	0	3	2001	2
2	1792.000000	186.000000	0	3	2001	2
2	1808.000000	186.000000	0	3	2001	2
2	1824.000000	186.000000	0	3	2001	2
2	1840.000000	186.000000	0	3	2001	2
2	1856.000000	186.000000	0	3	2001	2
2	1872.000000	186.000000	0	3	2001	2
2	1888.000000	186.000000	0	3	2001	2
2	1904.000000	186.000000	0	3	2001	2
2	1920.000000	186.000000	0	3	2001	2
2	1936.000000	186.000000	0	3	2001	2
2	1952.000000	186.000000	0	3	2001	2
2	1968.000000	186.000000	0	3	2001	2
2	1984.000000	186.000000	0	3	2001	2
2	2000.000000	186.000000	0	3	2001	2
2	2016.000000	186.000000	0	3	2001	2
2	2032.000000	186.000000	0	3	2001	2
2	2048.000000	186.000000	0	3	2001	2
2	2064.000000	186.000000	0	3	2001	2
2	2080.000000	186.000000	0	3	2001	2
2	2096.000000	186.000000	0	3	2001	2
2	2112.000000	186.000000	0	3	2001	2
2	2128.000000	186.000000	0	3	2001	2
2	2144.000000	186.000000	0	3	2001	2
2	2160.000000	186.000000	0	3	2001	2
2	2176.000000	186.000000	0	3	2001	2
2	2192.000000	186.000000	0	3	2001	2
2	2208.000000	186.000000	0	3	2001	2
2	2224.000000	186.000000	0	3	2001	4
2	2256.000000	186.000000	0	3	2001	0
2	2272.000000	186.000000	0	3	2001	2
2	2288.000000	186.000000	0	3	2001	2
2	2304.000000	186.000000	0	3	2001	2
2	2320.000000	186.000000	0	3	2001	2
2	2336.000000	186.000000	0	3	2001	2
2	2352.000000	186.000000	0	3	2001	2
2	2368.000000	186.000000	0	3	2001	2
2	2384.000000	186.000000	0	3	2001	2
2	2400.000000	186.000000	0	3	2001	2
2	2416.000000	186.000000	0	3	2001	2
2	2432.000000	186.000000	0	3	2001	2
2	2448.000000	186.000000	0	3	2001	2
2	2464.000000	186.000000	0	3	2001	2
2	2480.000000	186.000000	0	3	2001	2
2	2496.000000	186.000000	0	3	2001	2
2	2512.000000	186.000000	0	3	2001	2
2	2528.000000	186.000000	0	3	2001	2
2	2544.000000	186.000000	0	3	2001	2
2	2560.000000	186.000000	0	3	2001	2
2	2576.000000	186.000000	0	3	2001	2
2	2592.000000	186.000000	0	3	2001	2
2	2608.000000	186.000000	0	3	2001	2
2	2624.000000	186.000000	0	3	2001	2
2	2640.000000	186.000000	0	3	2001	2
2	2656.000000	186.000000	0	3	2001	2
2	2672.000000	186.000000	0	3	2001	2
2	2688.000000	186.000000	0	3	2001	2
2	2704.000000	186.000000	0	3	2001	2
2	2720.000000	186.000000	0	3	2001	2
2	2736.000000	186.000000	0	3	2001	2
2	2752.000000	186.000000	0	3	2001	2
2	2768.000000	186.000000	0	3	2001	2
2	2784.000000	186.000000	0	3	2001	2
2	2800.000000	186.000000	0	3	2001	4
8	240.000000	138.000000	0	2	8002	0
8	256.000000	138.000000	0	2	8002	1
8	272.000000	138.000000	0	2	8002	2
8	240.000000	154.000000	0	3	8002	3
8	256.000000	154.000000	0	3	8002	4
8	272.000000	154.000000	0	3	8002	5
8	240.000000	170.000000	0	3	8002	6
8	256.000000	170.000000	0	3	8002	7
8	272.000000	170.000000	0	3	8002	8
8	272.000000	106.000000	0	2	8003	0
8	288.000000	106.000000	0	2	8003	1
8	304.000000	106.000000	0	2	8003	2
8	272.000000	122.000000	0	2	8003	3
8	288.000000	122.000000	0	2	8003	4
8	304.000000	122.000000	0	2	8003	5
8	272.000000	138.000000	0	2	8003	3
8	288.000000	138.000000	0	2	8003	4
8	304.000000	138.000000	0	2	8003	5
8	272.000000	154.000000	0	3	8003	3
8	288.000000	154.000000	0	3	8003	4
8	304.000000	154.000000	0	3	8003	5
8	272.000000	170.000000	0	3	8003	6
8	288.000000	170.000000	0	3	8003	7
8	304.000000	170.000000	0	3	8003	8
8	512.000000	154.000000	0	3	8001	0
8	528.000000	154.000000	0	3	8001	1
8	544.000000	154.000000	0	3	8001	1
8	560.000000	154.000000	0	3	8001	1
8	576.000000	154.000000	0	3	8001	1
8	592.000000	154.000000	0	3	8001	2
8	512.000000	170.000000	0	3	8001	6
8	528.000000	170.000000	0	3	8001	7
8	544.000000	170.000000	0	3	8001	7
8	560.000000	170.000000	0	3	8001	7
8	576.000000	170.000000	0	3	8001	7
8	592.000000	170.000000	0	3	8001	8
8	400.000000	138.000000	0	2	8001	0
8	416.000000	138.000000	0	2	8001	1
8	432.000000	138.000000	0	2	8001	1
8	448.000000	138.000000	0	2	8001	1
8	464.000000	138.000000	0	2	8001	2
8	400.000000	154.000000	0	3	8001	3
8	416.000000	154.000000	0	3	8001	4
